DataCode,RecType,Recyear,Season,RecMonth,Recday,TrapDay,Watershed,Line,Sta,Species,Sex,Age,Preg,Cond,Mass,Status,ToeClip,HairClip,REarTag,LEarTag,TailLength,HindFoot,comments,TakenBy
CSM05,2,2001,june,6,26,1,r01a,c,5,pl,m,a,,1,31.5,a,1123,,3152,,,,,RLRehmeier
CSM05,2,2001,june,6,26,1,r01a,c,7,pl,f,a,0,4,31,a,1140,,5145,,,,ok at records gk,RLRehmeier
CSM05,2,2001,june,6,26,1,r01a,c,8,pl,m,a,,1,30.5,ar,1251,,3060,,,,,RLRehmeier
CSM05,2,2001,june,6,26,1,r01a,c,9,pl,m,a,,1,24,ar,1210,,3061,,,,,RLRehmeier
CSM05,2,2001,june,6,26,1,r01a,c,9,pl,f,a,0,6,23,an,1322,,3062,,75,21,EP=2 TP=3 iodine,RLRehmeier
CSM05,2,2001,june,6,26,1,r01a,c,10,pl,m,a,,1,27,ar,1214,,3063,,,,,RLRehmeier
CSM05,2,2001,june,6,26,1,r01a,b,20,pl,m,a,,1,30,an,1324,,3065,,90,21,iodine,RLRehmeier
CSM05,2,2001,june,6,26,1,r01a,b,19,pl,m,a,,1,32,a,1111,,3029,,,,,RLRehmeier
CSM05,2,2001,june,6,26,1,r01a,b,17,pl,f,a,0,6,19,an,1323,,3064,,71,22,EP=1 TP=1 no iodine,RLRehmeier
CSM05,2,2001,june,6,26,1,r01a,b,16,sh,m,a,,3,195,an,121,,,,,,TP=1 no iodine,RLRehmeier
CSM05,2,2001,june,6,26,1,r01a,b,16,sh,m,a,,1,200,an,3011,,,,,,3 toe naturally missing TP=1,RLRehmeier
CSM05,2,2001,june,6,26,1,r01a,b,15,pl,m,a,,1,34,a,1155,,3165,,,,,RLRehmeier
CSM05,2,2001,june,6,26,1,r01a,b,13,pl,f,a,0,6,22,a,1304,,,,,,lost RT,RLRehmeier
CSM05,2,2001,june,6,26,1,r01a,b,12,pl,m,a,,1,29.5,a,1203,,3036,,,,,RLRehmeier
CSM05,2,2001,june,6,26,1,r01a,b,10,sh,m,a,,1,125,an,125,,,,,,TP=1 iodine,RLRehmeier
CSM05,2,2001,june,6,26,1,r01a,b,8,pl,m,a,,1,28,a,1250,,3156,,,,,RLRehmeier
CSM05,2,2001,june,6,26,1,r01a,b,7,pl,m,a,,1,39,a,142,,,,,,lost both,RLRehmeier
CSM05,2,2001,june,6,26,1,r01a,b,6,pl,f,a,0,4,29,a,1114,,,,,,lost both,RLRehmeier
CSM05,2,2001,june,6,26,1,r01a,b,3,pl,m,a,,1,24.5,a,1301,,3018,,,,,RLRehmeier
CSM05,2,2001,june,6,26,1,r01a,b,3,pl,m,a,,1,22,a,1223,,3146,,,,,RLRehmeier
CSM05,2,2001,june,6,26,1,r20a,c,1,pm,m,a,,1,17.5,a,337,,3181,,,,,RLRehmeier
CSM05,2,2001,june,6,26,1,r20a,c,2,pm,f,sa,0,6,14,an,1022,,3066,,59,18,EP=1 TP=1 no iodine,RLRehmeier
CSM05,2,2001,june,6,26,1,r20a,b,17,pm,m,a,,1,16,a,245,,3109,,,,,RLRehmeier
CSM05,2,2001,june,6,26,1,r20a,b,19,pm,m,a,,1,14.5,an,1023,,3067,,57,18,EP=2 TP=2 iodine,RLRehmeier
CSM05,2,2001,june,6,27,2,r20a,a,9,pm,f,a,0,6,15,a,335,,3193,,,,no tag,AWReed
CSM05,2,2001,june,6,27,2,r20a,a,14,pm,m,a,,1,15.5,a,341,,3199,,,,,AWReed
CSM05,2,2001,june,6,27,2,r20a,a,14,pm,m,a,,1,18,a,1243,,3056,,,,,AWReed
CSM05,2,2001,june,6,27,2,r20a,a,19,pm,f,a,0,6,14,a,445,,3149,,,,464A66,AWReed
CSM05,2,2001,june,6,27,2,r20a,a,19,pm,m,a,,3,18,a,243,,3016,,,,322E10,AWReed
CSM05,2,2001,june,6,27,2,r20a,a,20,pm,f,a,0,6,20,a,342,,3190,,,,no tag,AWReed
CSM05,2,2001,june,6,27,2,r20a,c,3,pm,f,s,0,6,14.5,a,1022,,3066,,,,,AWReed
CSM05,2,2001,june,6,27,2,r20a,c,2,pm,m,a,,1,18,a,331,,3181,,,,,AWReed
CSM05,2,2001,june,6,27,2,r20a,b,16,pm,m,a,,3,15.5,a,245,,3109,,,,4A427B note PIT corrected 0245,AWReed
CSM05,2,2001,june,6,27,2,r20a,b,18,pm,f,a,0,4,16.5,a,453,,3130,,,,293F05,AWReed
CSM05,2,2001,june,6,27,2,r01a,c,1,pl,m,a,,3,26,a,1321,,3059,,,,,AWReed
CSM05,2,2001,june,6,27,2,r01a,c,2,pl,m,a,,3,28,an,1225,,3186,,79,22,ET=1 TC=2,AWReed
CSM05,2,2001,june,6,27,2,r01a,c,3,x,,,,,,,,,,,,,,AWReed
CSM05,2,2001,june,6,27,2,r01a,c,3,pl,m,a,,1,29,a,1122,,3126,,,,,AWReed
CSM05,2,2001,june,6,27,2,r01a,c,4,pl,f,a,0,4,22,an,1320,,3197,,80,21,ET=1 TC=1 I,AWReed
CSM05,2,2001,june,6,27,2,r01a,c,5,pl,m,a,,1,33,an,1231,,3182,,90,22,ET=2 TC=3,AWReed
CSM05,2,2001,june,6,27,2,r01a,c,6,pl,m,a,,1,30,a,1123,,3152,,,,,AWReed
CSM05,2,2001,june,6,27,2,r01a,c,8,pl,f,a,0,4,31,a,1140,,5145,,,,,AWReed
CSM05,2,2001,june,6,27,2,r01a,c,9,pl,m,a,,1,25,a,1214,,3063,,,,,AWReed
CSM05,2,2001,june,6,27,2,r01a,b,20,x,,,,,,,,,,,,,,AWReed
CSM05,2,2001,june,6,27,2,r01a,b,20,pl,m,a,,1,27,a,1215,,3013,,,,,AWReed
CSM05,2,2001,june,6,27,2,r01a,b,19,pl,m,a,,1,34,a,1222,,3128,,,,last digit hard to read 3128 @ records gk,AWReed
CSM05,2,2001,june,6,27,2,r01a,b,17,sh,m,a,,3,,a,3011,,,,,,,AWReed
CSM05,2,2001,june,6,27,2,r01a,a,1,pl,f,a,0,4,22,a,1311,,3057,,,,,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,a,2,pl,m,a,,1,21,a,1254,,,,,,,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,a,3,pl,m,a,,1,34,a,113,,5163,,,,,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,a,3,pl,m,sa,,1,20,a,1315,,3057,,,,,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,a,4,pl,m,a,,1,31,a,1130,,3049,,,,,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,a,5,pl,m,sa,,1,20,an,1325,,3068,,79,21.5,N070D EP=2 TP=2,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,a,5,nf,m,a,,1,200,an,150,,,,,,,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,a,6,pl,m,a,,1,25,a,1305,,3073,,,,,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,a,6,pl,f,a,0,4,30,a,143,,5065,,,,,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,a,7,pl,f,j,0,6,11,an,1330,,3069,,62,21,EP=3 TP=2 No iodine,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,a,8,pl,m,j,,1,12,an,1331,,3070,,61,20.5,EP=2 TP=2 iodine,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,a,9,pl,f,j,0,6,11.5,an,1332,,3071,,62,20.5,EP=1 TP=1 iodine,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,a,12,pl,m,a,,1,23,a,1313,,3074,,,,,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,a,12,nf,m,a,,3,145,an,254,,,,,,tail tip clipped by trap door,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,a,14,nf,f,sa,0,6,100,a,253,,3055,,,,,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,a,16,pl,m,a,,1,25,a,1025,,3171,,,,,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,a,17,pl,f,a,0,6,20,an,1333,,3072,,72,22,EP=1 TP=1 no iodine,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,a,20,nf,m,sa,,3,125,an,255,,,,,,TP=1 no iodine,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,b,3,pl,m,a,,1,21.5,a,1223,,3146,,,,,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,b,4,pl,m,a,,1,27,a,1212,,3047,,,,,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,b,4,pl,f,a,0,6,20,a,1224,,3174,,,,,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,b,5,pl,f,a,0,4,32,a,1114,,,,,,lost both,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,b,6,pl,m,a,,1,40,a,142,,,,,,lost both,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,b,6,pl,m,a,,1,24,a,1301,,3018,,,,,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,b,8,pl,m,a,,1,30,a,1203,,3036,,,,,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,b,9,pl,m,a,,1,29.5,a,1250,,3156,,,,,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,b,10,pl,m,a,,1,35,a,1155,,3165,,,,,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,b,11,sh,m,a,,3,140,a,125,,,,,,,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,b,12,pl,f,a,0,6,20.5,a,1305,,,,,,lost both,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,b,15,pl,m,a,,1,31,a,1111,,3029,,,,,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,b,15,sh,m,sa,,3,40,an,145,,,,,,TP=1 no iodine,RLRehmeier
CSM05,2,2001,june,6,27,2,r01a,b,16,sh,f,a,1,4,245,an,151,,,,,,TP=1 no iodine,RLRehmeier
CSM05,2,2001,june,6,28,3,r01a,a,2,x,,,,,,,,,,,,,,AWReed
CSM05,2,2001,june,6,28,3,r01a,a,2,pl,m,a,,1,36,an,113,,5163,,,,,AWReed
CSM05,2,2001,june,6,28,3,r01a,a,3,pl,m,a,,3,22,an,1254,,,,,,,AWReed
CSM05,2,2001,june,6,28,3,r01a,a,3,pl,f,a,0,4,24,a,1311,,3051,,,,,AWReed
CSM05,2,2001,june,6,28,3,r01a,a,4,pl,m,a,,3,31,a,1130,,3049,,,,,AWReed
CSM05,2,2001,june,6,28,3,r01a,a,4,pl,f,a,0,4,34,a,145,,5065,,,,,AWReed
CSM05,2,2001,june,6,28,3,r01a,a,5,pl,m,s ,,3,22,a,1315,,3057,,,,1315 correct -gk,AWReed
CSM05,2,2001,june,6,28,3,r01a,a,6,pl,f,j,0,6,11,a,1330,,3069,,,,1330 correct - gk,AWReed
CSM05,2,2001,june,6,28,3,r01a,a,6,pl,m,a,,3,23,a,1305,,3073,,,,,AWReed
CSM05,2,2001,june,6,28,3,r01a,a,7,pl,f,j,0,6,14,a,1332,,3071,,,,,AWReed
CSM05,2,2001,june,6,28,3,r01a,a,10,pl,m,a,,3,24,a,1313,,3074,,,,,AWReed
CSM05,2,2001,june,6,28,3,r01a,a,12,nf,m,,,3,150,,254,,,,,,,AWReed
CSM05,2,2001,june,6,28,3,r01a,a,13,pl,m,a,,3,26,a,1025,,3171,,,,1025 @ records gk,AWReed
CSM05,2,2001,june,6,28,3,r01a,a,14,pl,f,a,0,6,20,a,1333,,3072,,,,,AWReed
CSM05,2,2001,june,6,28,3,r01a,a,16,pl,f,a,0,6,32,a,2314,,5191,,,,,AWReed
CSM05,2,2001,june,6,28,3,r01a,a,20,x,,,,,,,,,,,,,,AWReed
CSM05,2,2001,june,6,28,3,r01a,b,3,pl,m,a,,3,24,a,1301,,3018,,,,,AWReed
CSM05,2,2001,june,6,28,3,r01a,b,3,pl,m,a,,3,27,a,1212,,3047,,,,,AWReed
CSM05,2,2001,june,6,28,3,r01a,b,4,x,,,,,,,,,,,,,,AWReed
CSM05,2,2001,june,6,28,3,r01a,b,5,pl,m,a,,1,37,a,142,,,,,,lost rear tag,AWReed
CSM05,2,2001,june,6,28,3,r01a,b,9,sh,m,a,,3,19,a,124,,,,,,,AWReed
CSM05,2,2001,june,6,28,3,r01a,b,10,pl,m,a,,3,35,a,1155,,3165,,,,3165 @ records - gk,AWReed
CSM05,2,2001,june,6,28,3,r01a,b,12,pl,f,s,0,6,19,an,1232,,3200,,70,20.5,ET=1 TC=2,AWReed
CSM05,2,2001,june,6,28,3,r01a,b,13,pl,f,a,0,6,23,ar,1304,,3188,,,,ET=2  ,AWReed
CSM05,2,2001,june,6,28,3,r01a,b,14,sh,m,a,,3,18.5,a,3011,,,,,,,AWReed
CSM05,2,2001,june,6,28,3,r01a,b,15,x,,,,,,,,,,,,,,AWReed
CSM05,2,2001,june,6,28,3,r01a,b,16,pl,f,a,0,6,20,a,1323,,3064,,,,,AWReed
CSM05,2,2001,june,6,28,3,r01a,b,18,pl,m,a,,1,37,a,1222,,3128,,,,,AWReed
CSM05,2,2001,june,6,28,3,r01a,b,19,pl,m,a,,1,30,a,1324,,3065,,,,,AWReed
CSM05,2,2001,june,6,28,3,r01a,b,19,pl,m,a,,3,25,a,1215,,3013,,,,,AWReed
CSM05,2,2001,june,6,28,3,r20a,a,9,pm,f,a,0,6,14,a,335,,3193,,,,P: 4A5205 New PIT,RLRehmeier
CSM05,2,2001,june,6,28,3,r20a,a,12,pm,m,a,,1,15,a,341,,3199,,,,New PIT: 337C37,RLRehmeier
CSM05,2,2001,june,6,28,3,r20a,a,16,pm,f,a,0,6,14,a,445,,3149,,,,P-464A66,RLRehmeier
CSM05,2,2001,june,6,28,3,r20a,a,20,pm,m,a,,1,18.5,a,243,,3106,,,,P-322E10,RLRehmeier
CSM05,2,2001,june,6,28,3,r20a,c,7,rmeg,,,,,,e,,,,,,,,RLRehmeier
CSM05,2,2001,june,6,28,3,r20a,c,6,pm,m,a,,1,21,a,452,,3153,,,,P-402126 New PIT,RLRehmeier
CSM05,2,2001,june,6,28,3,r20a,c,4,pm,f,sa,0,6,14,a,1022,,3066,,,,,RLRehmeier
CSM05,2,2001,june,6,28,3,r20a,c,1,pm,m,a,,1,16.5,an,1024,,3026,,59,18.5,EP=2 TP=2 no iodine,RLRehmeier
CSM05,2,2001,june,6,28,3,r20a,b,18,pm,m,a,,1,15,a,245,,3109,,,,P-4A427B,RLRehmeier
CSM05,2,2001,june,6,28,3,r01a,c,2,pl,m,a,,1,27,a,1245,,3108,,,,,RLRehmeier
CSM05,2,2001,june,6,28,3,r01a,c,2,pl,m,a,,1,34.5,a,1231,,3182,,,,,RLRehmeier
CSM05,2,2001,june,6,28,3,r01a,c,3,pl,m,a,,1,26.5,a,1321,,3059,,,,,RLRehmeier
CSM05,2,2001,june,6,28,3,r01a,c,4,pl,m,a,,1,27,a,1122,,3126,,,,,RLRehmeier
CSM05,2,2001,june,6,28,3,r01a,c,6,pl,m,a,,1,32,a,1123,,3152,,,,,RLRehmeier
CSM05,2,2001,june,6,28,3,r01a,c,6,pl,f,a,0,4,31,a,1140,,5145,,,,,RLRehmeier
CSM05,2,2001,june,6,28,3,r01a,c,8,pl,m,a,,1,30.5,a,1251,,3060,,,,,RLRehmeier
CSM05,2,2001,june,6,28,3,r01a,c,9,pl,f,a,0,6,24,a,1322,,3062,,,,,RLRehmeier
CSM05,2,2001,june,6,28,3,r01a,c,9,pl,m,a,,1,24,a,1210,,3061,,,,,RLRehmeier
CSM05,2,2001,june,6,28,3,r01a,c,10,pl,m,a,,1,24,a,1214,,3063,,,,,RLRehmeier
CSM05,2,2001,june,6,28,3,r01a,b,20,x,,,,,,,,,,,,,water logged,RLRehmeier
CSM05,2,2001,june,6,29,4,r01a,a,1,pl,m,s,,3,21,a,1315,,3057,,,,3057 @ records gk,AWReed
CSM05,2,2001,june,6,29,4,r01a,a,1,pl,f,a,0,4,22,a,1311,,3051,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,a,2,zh,m,a,,1,16.5,an,111,,,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,a,3,pl,m,a,,3,32.5,a,113,,,5163,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,a,3,pl,m,a,,3,23,a,1254,,,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,a,5,pl,m,a,,3,25,a,1305,,3073,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,a,6,pl,m,a,,1,,d,1130,,3049,,,,1130 @ records gk,AWReed
CSM05,2,2001,june,6,29,4,r01a,a,6,pl,f,j,0,6,11.5,a,1330,,3069,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,a,7,x,,,,,,,,,,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,a,7,pl,m,a,,3,22,a,1325,,3068,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,a,8,pl,f,j,0,6,13,a,1332,,3071,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,a,9,x,,,,,,,,,,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,a,9,x,,,,,,,,,,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,a,11,pl,m,a,,3,27,a,1313,,3074,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,a,12,nf,m,a,,3,,a,254,,,,,,caught by tail,AWReed
CSM05,2,2001,june,6,29,4,r01a,a,13,nf,f,s,0,6,105,a,253,,3055,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,a,15,pl,m,a,,3,25,a,1025,,3171,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,a,17,pl,f,a,0,6,20,a,1333,,3072,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,a,18,pl,f,a,0,6,29,a,314,,5191,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,a,20,nf,m,a,,3,140,a,255,,,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,c,2,pl,m,a,,3,26,a,1321,,3059,,,,1321 @ records gk,AWReed
CSM05,2,2001,june,6,29,4,r01a,c,2,pl,m,a,,1,28,a,1245,,3108,,,,E7 Rusty,AWReed
CSM05,2,2001,june,6,29,4,r01a,c,3,x,,,,,,,,,,,,,trap moved and opened,AWReed
CSM05,2,2001,june,6,29,4,r01a,c,4,pl,m,a,,1,31,a,1231,,3182,,,,trap moved 1 foot 1231 at records - gk,AWReed
CSM05,2,2001,june,6,29,4,r01a,c,6,pl,m,a,,3,30,a,1123,,3152,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,c,8,x,,,,,,,,,,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,c,9,pl,m,a,,1,32,a,1251,,3060,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,c,9,sh,f,a,1,6,270,a,151,,,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,b,20,pl,m,a,,2,30,a,1324,,3065,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,b,20,pl,f,a,0,6,21,an,1233,,3189,,80,21,ET=1 TC=1 I,AWReed
CSM05,2,2001,june,6,29,4,r01a,b,19,x,,,,,,,,,,,,,both traps moved ~ 1 foot,AWReed
CSM05,2,2001,june,6,29,4,r01a,b,19,x,,,,,,,,,,,,,both traps moved ~ 1 foot,AWReed
CSM05,2,2001,june,6,29,4,r01a,b,17,pl,m,a,,1,31,a,1111,,3029,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,b,17,pl,f,a,0,6,20,a,1323,,3064,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,b,15,x,,,,,,,,,,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,b,15,x,,,,,,,,,,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,b,13,x,,,,,,,,,,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,b,12,pl,f,a,0,6,22,a,1304,,,3188,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,b,11,sh,m,a,,3,195,a,124,,,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,b,10,pl,f,a,0,6,21,a,1210,,3175,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,b,9,pl,m,a,,1,34,a,1203,,3036,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,b,9,pl,m,s,,3,19.5,an,1234,,3195,,72,21,ET=1 TC=3 I,AWReed
CSM05,2,2001,june,6,29,4,r01a,b,8,pl,m,a,,1,42,a,142,,,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,b,8,pl,f,a,0,4,24,a,1312,,3052,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,b,7,pl,m,a,,1,28,a,1250,,3156,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,b,6,pl,f,a,0,4,31,a,1114,,,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,b,5,nf,m,a,,1,190,an,122,,,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,b,4,x,,,,,,,,,,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,b,4,x,,,,,,,,,,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,b,3,pl,f,a,0,6,23,a,1224,,3174,,,,,AWReed
CSM05,2,2001,june,6,29,4,r01a,b,2,pl,m,a,,3,23,a,1223,,3146,,,,,AWReed
CSM05,2,2001,june,6,29,4,r20a,a,18,pm,f,a,0,6,15,a,445,,3149,,,,464A66,AWReed
CSM05,2,2001,june,6,29,4,r20a,a,13,pm,m,a,,1,13,a,341,,3199,,,,337C37,AWReed
CSM05,2,2001,june,6,29,4,r20a,a,8,pm,m,a,,1,20,a,1015,,3024,,,,,AWReed
CSM05,2,2001,june,6,29,4,r20a,a,8,pm,f,a,0,6,14,a,335,,3193,,,,4A6205,AWReed
CSM05,2,2001,june,6,29,4,r20a,c,1,pm,m,a,,1,18,a,331,,3181,,,,,AWReed
CSM05,2,2001,june,6,29,4,r20a,c,6,pm,f,s,0,6,14,a,1022,,3066,,,,,AWReed
CSM05,2,2001,june,6,29,4,r20a,b,18,pm,f,a,0,6,,a,453,,,3130,,,293F05,AWReed
CSM05,2,2001,june,6,29,4,r20a,b,18,pm,f,s,0,6,14,an,343,,3142,,53,18,ET=1 TC=1 ,AWReed
CSM05,2,2001,june,6,29,4,r20a,b,19,pm,m,a,,1,16,a,245,,3109,,,,4A427B   ,AWReed
CSM05,2,2001,au,11,28,1,r20a,a,6,rmeg,m,a,,3,8.0,an,135,,,,,,TP=1,RLRehmeier
CSM05,2,2001,au,11,28,1,r20a,a,19,pm,f,a,1,6,22.5,an,1025,,3077,,62,17.5,TP=2 EP=2 iodine,RLRehmeier
CSM05,2,2001,au,11,28,1,r20a,c,7,sh,f,a,0,6,67,an,152,,,,,,,RLRehmeier
CSM05,2,2001,au,11,28,1,r20a,c,3,pm,m,a,,3,20.5,ar,331,,3078,,,,EP=1 No PIT; 3078 tag lost,RLRehmeier
CSM05,2,2001,au,11,28,1,r20a,c,3,pm,f,a,0,4,21.5,a,335,,3193,,,,P4A5205,RLRehmeier
CSM05,2,2001,au,11,28,1,r20a,b,6,rmeg,m,a,,3,9.5,an,154,,,,,,TP=1 Iodine,RLRehmeier
CSM05,2,2001,au,11,28,1,r01a,c,8,pl,f,a,1,4,34.5,a,1322,,3062,,,,,RLRehmeier
CSM05,2,2001,au,11,28,1,r01a,b,20,rmeg,f,a,0,6,9.5,an,155,,,,,,TP=1,RLRehmeier
CSM05,2,2001,au,11,28,1,r01a,b,20,rmeg,f,a,0,4,11.5,an,211,,,,,,TP=1 Iodine,RLRehmeier
CSM05,2,2001,au,11,28,1,r01a,b,15,pl,f,a,0,4,27,a,1323,,,,,,reartag lost,RLRehmeier
CSM05,2,2001,au,11,28,1,r01a,a,1,x,,,,,,,,,,,,,,AWReed
CSM05,2,2001,au,11,28,1,r01a,a,2,pl,m,a,,3,37,a,113,,5163,,,,,AWReed
CSM05,2,2001,au,11,28,1,r01a,a,5,pl,f,a,0,6,19,an,1235,,3223,,75,21.5,,AWReed
CSM05,2,2001,au,11,28,1,r01a,a,6,pl,m,a,,3,33,a,1313,,3074,,,,,AWReed
CSM05,2,2001,au,11,28,1,r01a,a,6,pl,f,a,0,6,21,an,1240,,3218,,74,21,,AWReed
CSM05,2,2001,au,11,28,1,r01a,a,8,pl,f,s,0,6,19,an,1241,,3217,,75,21,,AWReed
CSM05,2,2001,au,11,28,1,r01a,a,13,pm,m,a,,6,27,a,334,,,,,,male @ records gk,AWReed
CSM05,2,2001,au,11,28,1,r01a,a,14,pl,m,a,,3,,a,1025,,3171,,,,,AWReed
CSM05,2,2001,au,11,28,1,r01a,a,14,pl,f,a,0,6,26,a,1333,,3012,,,,,AWReed
CSM05,2,2001,au,11,28,1,r01a,a,17,pl,f,s,0,6,18,an,1242,,3224,,66,21,,AWReed
CSM05,2,2001,au,11,28,1,r01a,a,17,pl,m,a,,3,20,an,1243,,3207,,69,21,,AWReed
CSM05,2,2001,au,11,28,1,r01a,a,18,x,,,,,,,,,,,,,,AWReed
CSM05,2,2001,au,11,28,1,r01a,a,18,x,,,,,,,,,,,,,,AWReed
CSM05,2,2001,au,11,28,1,r01a,a,20,pl,f,a,0,4,39,a,314,,5191,,,,,AWReed
CSM05,2,2001,au,11,28,1,r01a,a,20,pl,m,a,,3,25,an,1244,,3205,,77,21,,AWReed
CSM05,2,2001,au,11,28,1,r01a,b,1,rmeg,m,a,,3,10,an,154,,,,,,,AWReed
CSM05,2,2001,au,11,28,1,r01a,b,2,pl,f,a,0,4,36,a,1114,,,,,,,AWReed
CSM05,2,2001,au,11,28,1,r01a,b,8,rmeg,f,a,0,6,8,an,155,,,,,,,AWReed
CSM05,2,2001,au,11,28,1,r01a,b,9,sh,m,a,,3,75,an,444,,,,,,,AWReed
CSM05,2,2001,au,11,28,1,r01a,b,10,x,,,,,,,,,,,,,,AWReed
CSM05,2,2001,au,11,28,1,r01a,b,10,pl,f,a,0,4,32,a,1210,,,,,,,AWReed
CSM05,2,2001,au,11,28,1,r01a,b,11,pl,m,a,,3,31,a,1203,,3036,,,,,AWReed
CSM05,2,2001,au,11,28,1,r01a,b,13,pl,m,a,,3,35,a,1155,,3165,,,,,AWReed
CSM05,2,2001,au,11,28,1,r01a,b,14,pl,f,a,0,4,29,a,1232,,3200,,,,,AWReed
CSM05,2,2001,au,11,29,2,r01a,a,1,pl,m,a,,3,34,a,113,,5163,,,,,AWReed
CSM05,2,2001,au,11,29,2,r01a,a,6,pl,m,a,,3,33,a,1313,,3074,,,,,AWReed
CSM05,2,2001,au,11,29,2,r01a,a,7,pl,f,a,0,6,21,a,1235,,3223,,,,,AWReed
CSM05,2,2001,au,11,29,2,r01a,a,8,pl,m,a,,3,22,an,1410,,3203,,61,21,TP=2 EP=3 ,AWReed
CSM05,2,2001,au,11,29,2,r01a,a,11,pm,f,a,1,4,21,an,351,,3185,,60,17,TP=1 EP=1,AWReed
CSM05,2,2001,au,11,29,2,r01a,a,14,pl,f,a,0,6,26,a,1333,,3072,,,,,AWReed
CSM05,2,2001,au,11,29,2,r01a,a,15,pl,m,a,,3,30,a,1025,,3171,,,,,AWReed
CSM05,2,2001,au,11,29,2,r01a,a,17,pl,m,a,,3,25.5,an,1412,,3211,,83,21,TP=1 EP=2,AWReed
CSM05,2,2001,au,11,29,2,r01a,a,18,pl,f,a,0,6,23,an,1413,,3176,,70,21,TP=1 EP=2,AWReed
CSM05,2,2001,au,11,29,2,r01a,a,18,pl,f,a,0,6,22,an,1414,,3206,,73,21,TP=1 EP=1,AWReed
CSM05,2,2001,au,11,29,2,r01a,a,20,pl,f,a,0,6,22,an,1415,,3209,,71,21,TP=1 EP=1,AWReed
