DataCode,RecType,Recyear,Season,RecMonth,Recday,TrapDay,Watershed,Line,Sta,Species,Sex,Age,Preg,Cond,Mass,Status,ToeClip,HairClip,REarTag,LEarTag,TailLength,HindFoot,comments,TakenBy
CSM01,2,1993,au,10,15,4,n04d,w,13,mo,f,j,0,6,17.5,an,,RR,,,,,,B McMillan
CSM01,2,1993,au,10,15,4,n04d,w,14,pl,m,a,,3,,a,,RR,,,,23.5,,B McMillan
CSM01,2,1993,au,10,15,4,n04d,w,15,bh,f,,0,6,15.5,an,,RR,,,,,,B McMillan
CSM01,2,1993,au,10,15,4,n04d,w,16,x,,,,,,,,,,,,,,B McMillan
CSM01,2,1993,au,10,15,4,n04d,w,20,st,m,a,,3,,a,,RR,,,,,,B McMillan
CSM01,2,1993,au,10,15,4,004b,e,2,st,m,,,3,116,an,,RR,,,,,whole tail present,B McMillan
CSM01,2,1993,au,10,15,4,004b,e,3,bh,f,,0,6,,a,,RR,,,,,,B McMillan
CSM01,2,1993,au,10,15,4,004b,e,4,bh,f,,0,6,11.5,an,,RR,,,,,,B McMillan
CSM01,2,1993,au,10,15,4,004b,e,5,bh,f,,0,6,14,an,,RR,,,,,,B McMillan
CSM01,2,1993,au,10,15,4,004b,e,6,sc,f,,0,6,,a,,RR,,,,,,B McMillan
CSM01,2,1993,au,10,15,4,004b,e,8,mo,f,a,0,4,42.5,an,,RR,,,,,,B McMillan
CSM01,2,1993,au,10,15,4,004b,e,9,bh,m,,,,14.5,an,,RR,,,,,,B McMillan
CSM01,2,1993,au,10,15,4,004b,e,9,bh,f,,0,6,13,an,,RR,,,,,,B McMillan
CSM01,2,1993,au,10,15,4,004b,e,12,pm,m,a,,1,,a,,RR,,,,19,,B McMillan
CSM01,2,1993,au,10,15,4,004b,e,13,pm,f,a,0,4,,a,,RR,,,,18.5,,B McMillan
CSM01,2,1993,au,10,15,4,004b,e,13,pm,m,a,,3,,a,,RR,,,,19.5,,B McMillan
CSM01,2,1993,au,10,15,4,004b,e,14,mo,f,a,0,4,49,an,,RR,,,,,,B McMillan
CSM01,2,1993,au,10,15,4,004b,e,14,bh,m,,,3,16.5,an,,RR,,,,,,B McMillan
CSM01,2,1993,au,10,15,4,004b,e,15,pm,f,a,0,4,,a,,RR,,,,18,,B McMillan
CSM01,2,1993,au,10,15,4,004b,e,15,mo,m,a,,3,50.5,an,,RR,,,,,,B McMillan
CSM01,2,1993,au,10,15,4,004b,e,18,bh,f,a,0,,15.5,an,,RR,,,,,,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,1,pl,f,a,,4,,a,,RR,,,,21.5,,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,1,pl,m,a,,3,,a,,RR,,,88,21.5,,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,2,pl,f,j,0,6,13,an,,RR,,,61,20,,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,3,mo,f,,0,4,44.5,an,,RR,,,,,,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,4,mo,f,,0,6,22,an,,RR,,,,,,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,5,pl,m,j,,3,20,an,,RR,,,66,21,,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,5,mo,f,,0,4,46.5,an,,RR,,,,,,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,6,pl,m,sa,,3,,a,,RR,,,70,21.5,,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,7,pl,f,sa,0,6,,a,,RR,,,69,21.5,,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,7,pl,f,a,0,4,,a,,RR,,,79,22,,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,8,x,,,,,,,,,,,,,,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,8,mo,f,,0,6,,a,,RR,,,,,,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,9,pl,m,sa,,3,,a,,RR,,,67,21,,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,9,mo,m,,,1,38,an,,RR,,,,,,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,10,pl,f,a,0,4,,a,,RR,,,85,22.5,,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,10,pl,f,a,0,4,,a,,RR,,,81,22,,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,11,x,,,,,,,,,,,,,,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,12,pl,f,a,0,4,32,an,,RR,,,78,21.5,2 bots-right leg,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,12,st,f,,0,6,116,an,,RR,,,,,,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,13,pl,m,a,,3,,a,,RR,,,78,22.5,,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,14,pl,f,j,0,6,15,an,,RR,,,63,20.5,bot-left leg,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,15,pl,f,a,1,4,,a,,RR,,,79,22,had a bot right leg,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,15,pl,,,,,,a,,RR,,,,,,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,16,pl,f,sa,0,6,,a,,RR,,,73,22,,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,16,pl,f,a,0,4,,a,,RR,,,90,22,,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,17,pl,f,a,0,4,,a,,RR,,,84,22.5,,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,18,pl,m,a,,3,,a,,RR,,,90,24,,B McMillan
CSM01,2,1993,au,10,15,4,000b,w,,mo,f,,,3,38.5,an,,RR,,,,,found in trap when cleaning,B McMillan
CSM01,2,1993,au,10,15,4,n01b,e,1,pm,f,a,0,4,,a,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,n01b,e,1,pm,m,a,,3,,a,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,n01b,e,2,pm,m,a,,3,,a,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,n01b,e,4,pm,f,a,0,4,,a,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,n01b,e,5,pm,m,a,,3,,a,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,n01b,e,5,x,,,,,,,,,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,n01b,e,6,x,,,,,,,,,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,n01b,e,7,pm,m,a,,3,,a,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,n01b,e,8,pm,f,j,0,6,,a,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,n01b,e,9,pm,f,a,0,4,,a,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,n01b,e,10,x,,,,,,,,,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,n01b,e,11,pm,f,a,0,4,,a,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,n01b,e,12,x,,,,,,,,,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,n01b,e,12,pm,f,a,0,4,,a,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,n01b,e,13,sh,f,,0,6,54,an,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,n01b,e,13,sh,f,,0,6,,a,,RR,,,,,large; repro?,DW Kaufman
CSM01,2,1993,au,10,15,4,n01b,e,14,x,,,,,,,,,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,n01b,e,14,pm,m,a,,3,,a,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,n01b,e,15,mo,m,,0,3,49.5,an,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,n01b,e,16,x,,,,,,,,,,,,,cotton in door,DW Kaufman
CSM01,2,1993,au,10,15,4,n01b,e,18,x,,,,,,,,,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,n01b,e,19,mo,f,,0,4,45.5,an,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,n01b,e,20,pm,m,a,,3,,a,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,n01b,e,20,pm,,,,,,ae,,RR,,,,,escaped,DW Kaufman
CSM01,2,1993,au,10,15,4,004f,e,3,mo,f,,0,6,17.5,an,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,004f,e,4,bh,f,,0,4,15.5,dn,,,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,004f,e,4,x,,,,,,,,,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,004f,e,5,mo,m,,,3,44,an,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,004f,e,5,pl,f,a,0,4,32,a,,RR,,,88,22,,DW Kaufman
CSM01,2,1993,au,10,15,4,004f,e,6,pm,m,a,,3,,a,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,004f,e,6,mo,f,j,0,6,,a,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,004f,e,7,pm,f,a,0,4,20,an,,RR,,,,18,,DW Kaufman
CSM01,2,1993,au,10,15,4,004f,e,8,pm,m,a,,3,,a,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,004f,e,9,pm,m,a,,3,,a,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,004f,e,11,pm,f,a,1,,,a,,RR,,,,,1 pup,DW Kaufman
CSM01,2,1993,au,10,15,4,004f,e,12,pm,m,a,,3,,a,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,004f,e,13,mo,f,,0,4,,a,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,004f,e,15,pm,m,a,,1,,a,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,004f,e,16,pm,m,a,,1,,a,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,004f,e,16,pm,f,a,0,4,,a,,RR,,,,,,DW Kaufman
CSM01,2,1993,au,10,15,4,004f,e,17,mo,m,,,3,40,an,,RR,,,,,,DWK
CSM01,2,1993,au,10,15,4,004f,e,18,x,,,,,,,,,,,,,,DWK
CSM01,2,1993,au,10,15,4,001d,w,1,x,,,,,,,,,,,,,,Dennis Bri
CSM01,2,1993,au,10,15,4,001d,w,1,mo,f,,0,6,40,an,,RR,,,,,,Dennis Bri
CSM01,2,1993,au,10,15,4,001d,w,5,st,m,,,3,,a ,,RR,,,,,,Dennis Bri
CSM01,2,1993,au,10,15,4,001d,w,8,mo,f,,0,6,40,an,,RR,,,,,,Dennis Bri
CSM01,2,1993,au,10,15,4,001d,w,9,pm,m,a,,3,19.5,an,,RR,,,60,19,,Dennis Bri
CSM01,2,1993,au,10,15,4,001d,w,11,st,m,,,3,195,an,,RR,,,,,,Dennis Bri
CSM01,2,1993,au,10,15,4,001d,w,12,x,,,,,,,,,,,,,,Dennis Bri
CSM01,2,1993,au,10,15,4,001d,w,14,x,,,,,,,,,,,,,,Dennis Bri
CSM01,2,1993,au,10,15,4,001d,w,18,pl,m,sa,,3,,a,,RR,,,60,21.5,,Dennis Bri
CSM01,2,1993,au,10,15,4,001d,w,19,mo,f,,0,4,41,an,,RR,,,,,,Dennis Bri
CSM01,2,1993,au,10,15,4,001d,w,20,pl,f,a,0,4,,a,,RR,,,79,22,,Dennis Bri
CSM01,2,1993,au,10,15,4,001d,w,20,mo,m,,,3,35,an,,RR,,,,,,Dennis Bri
CSM01,2,1993,au,10,15,4,n00b,s,1,pl,f,a,1,4,32.5,an,,RR,,,75,21,,Dennis Bri
CSM01,2,1993,au,10,15,4,n00b,s,1,pl,m,sa,0,3,,a,,RR,,,69,21,,Dennis Bri
CSM01,2,1993,au,10,15,4,n00b,s,4,pm,m,a,,3,,a,,RR,,,60,19,,Dennis Bri
CSM01,2,1993,au,10,15,4,n00b,s,4,mo,m,,,3,48,an,,RR,,,,,,Dennis Bri
CSM01,2,1993,au,10,15,4,n00b,s,5,mo,f,,0,4,,a,,RR,,,,,,Dennis Bri
CSM01,2,1993,au,10,15,4,n00b,s,6,mo,f,,0,4,,a,,RR,,,,,,Dennis Bri
CSM01,2,1993,au,10,15,4,n00b,s,6,x,,,,,,,,,,,,,,Dennis Bri
CSM01,2,1993,au,10,15,4,n00b,s,7,mo,m,,,3,46,an,,RR,,,,,,Dennis Bri
CSM01,2,1993,au,10,15,4,n00b,s,7,mo,m,,,3,47.5,an,,RR,,,,,,Dennis Bri
CSM01,2,1993,au,10,15,4,n00b,s,9,pm,m,a,,2,,a ,,RR,,,55,18,,Dennis Bri
CSM01,2,1993,au,10,15,4,n00b,s,10,x,,,,,,,,,,,,,,Dennis Bri
CSM01,2,1993,au,10,15,4,n00b,s,10,pl,m,a,,2,,a,,RR,,,78,21,,Dennis Bri
CSM01,2,1993,au,10,15,4,n00b,s,12,bh,f,,,,13,an,,RR,,,,,,Dennis Bri
CSM01,2,1993,au,10,15,4,n00b,s,12,mo,f,,0,4,35,an,,RR,,,,,,Dennis Bri
CSM01,2,1993,au,10,15,4,n00b,s,14,mo,f,,0,6,37,an,,RR,,,,,,Dennis Bri
CSM01,2,1993,au,10,15,4,n00b,s,15,x,,,,,,,,,,,,,,Dennis Bri
CSM01,2,1993,au,10,15,4,n00b,s,16,pl,f,sa,0,6,20,an,,RR,,,68,20,,Dennis Bri
CSM01,2,1993,au,10,15,4,n00b,s,17,mo,m,,,3,16.5,an,,RR,,,,,,Dennis Bri
CSM01,2,1993,au,10,15,4,n00b,s,18,x,,,,,,,,,,,,,,Dennis Bri
CSM01,2,1993,au,10,15,4,n00b,s,19,bh,m,,,,14,an,,RR,,,,,,Dennis Bri
CSM01,2,1993,au,10,15,4,n00b,s,20,mo,m,,,3,31.5,an,,RR,,,,,,Dennis Bri
CSM01,2,1993,au,10,18,1,004b,w,1,bh,m,,,3,12.5,an,,LR,,,,,,B McMillan
CSM01,2,1993,au,10,18,1,004b,w,3,pm,f,a,1,4,21,an,,LR,,,,18,,B McMillan
CSM01,2,1993,au,10,18,1,004b,w,3,bh,f,,,,11.5,an,,LR,,,,,,B McMillan
CSM01,2,1993,au,10,18,1,004b,w,4,x,,,,,,,,,,,,,,B McMillan
CSM01,2,1993,au,10,18,1,004b,w,7,pm,m,a,,1,21,an,,LR,,,,18.5,,B McMillan
CSM01,2,1993,au,10,18,1,004b,w,8,mm,m,a,,1,20.5,an,,LR,,,83,18,,B McMillan
CSM01,2,1993,au,10,18,1,004b,w,15,bh,m,,,3,12.5,dn,,LR,,,,,,B McMillan
CSM01,2,1993,au,10,18,1,004b,w,16,bh,f,a,0,4,11.5,an,,LR,,,,,,B McMillan
CSM01,2,1993,au,10,18,1,004b,w,17,mo,f,a,0,6,41,an,,LR,,,,,,B McMillan
CSM01,2,1993,au,10,18,1,n04d,e,10,pm,m,a,,3,20,an,,LR,,,,18.5,,B McMillan
CSM01,2,1993,au,10,18,1,n04d,e,12,pm,f,a,0,6,16,an,,LR,,,,18,,B McMillan
CSM01,2,1993,au,10,18,1,n04d,e,13,pm,m,a,,1,19.5,an,,LR,,,60,19.5,,B McMillan
CSM01,2,1993,au,10,18,1,n04d,e,13,pm,f,a,0,4,18,an,,LR,,,,17.5,,B McMillan
CSM01,2,1993,au,10,18,1,000b,e,3,sc,f,a,0,4,32,dn,,,,,,,,B McMillan
CSM01,2,1993,au,10,18,1,000b,e,7,pl,f,sa,0,6,22,an,,LR,,,,22,maybe male (10-19-93),B McMillan
CSM01,2,1993,au,10,18,1,000b,e,11,pm,m,a,,3,18.5,an,,LR,,,,18,,B McMillan
CSM01,2,1993,au,10,18,1,000b,e,13,pl,f,a,,1,31.5,an,,LR,,,,23.5,maybe male (10-19-93),B McMillan
CSM01,2,1993,au,10,18,1,000b,e,16,pl,f,sa,0,6,19.5,an,,LR,,,,21,,B McMillan
CSM01,2,1993,au,10,18,1,000b,e,16,pl,f,a,0,4,35,an,,LR,,,,22.5,,B McMillan
CSM01,2,1993,au,10,18,1,000b,e,17,pl,f,sa,0,6,19,an,,LR,,,,22.5,,B McMillan
CSM01,2,1993,au,10,18,1,000b,e,18,pl,f,a,0,4,28,an,,LR,,,,21.5,,B McMillan
CSM01,2,1993,au,10,18,1,000b,e,18,pl,f,sa,0,6,17,an,,LR,,,67,21.5,,B McMillan
CSM01,2,1993,au,10,18,1,000b,e,20,x,,,,,,,,,,,,,,B McMillan
CSM01,2,1993,au,10,18,1,000b,e,20,pl,m,a,,3,24.5,an,,LR,,,,22.5,,B McMillan
CSM01,2,1993,au,10,18,1,001d,e,11,pm,m,a,,3,20,an,,LR,,,60,18,,Dennis Bri
CSM01,2,1993,au,10,18,1,001d,e,18,sc,f,,0,6,32.5,an,,LR,,,,,RR by accident,Dennis Bri
CSM01,2,1993,au,10,18,1,n00b,n,8,pm,f,a,0,5,22.5,an,,LR,,,60,18,,Dennis Bri
CSM01,2,1993,au,10,18,1,n00b,n,8,st,f,,0,6,118,an,,LR,,,,,,Dennis Bri
CSM01,2,1993,au,10,18,1,n00b,n,9,pm,m,a,,3,18,an,,LR,,,58,18.5,,Dennis Bri
CSM01,2,1993,au,10,18,1,n00b,n,12,bh,f,,0,6,14.5,an,,LR,,,,,,Dennis Bri
CSM01,2,1993,au,10,18,1,n00b,n,17,x,,,,,,,,,,,,,,Dennis Bri
CSM01,2,1993,au,10,18,1,n00b,n,18,x,,,,,,,,,,,,,,Dennis Bri
CSM01,2,1993,au,10,18,1,n01b,w,6,pm,m,a,,3,22,an,,LR,,,65,19,,Dennis Bri
CSM01,2,1993,au,10,18,1,n01b,w,12,pm,m,a,,3,19,an,,LR,,,68,18,,Dennis Bri
CSM01,2,1993,au,10,18,1,n01b,w,15,pm,f,a,0,4,22,an,,LR,,,64,19,,Dennis Bri
CSM01,2,1993,au,10,18,1,n01b,w,16,pm,f,a,0,6,20,an,,LR,,,59,18,,Dennis Bri
CSM01,2,1993,au,10,18,1,n01b,w,20,pm,m,a,,2,21,an,,LR,,,67,18,,Dennis Bri
CSM01,2,1993,au,10,18,1,004f,w,4,pm,f,a,0,6,17,an,,LR,,,55,16,,Dennis Bri
CSM01,2,1993,au,10,18,1,004f,w,11,mo,m,,,1,44,an,,LR,,,,,,Dennis Bri
CSM01,2,1993,au,10,18,1,004f,w,14,pm,m,a,,3,21,an,,LR,,,64,18,,Dennis Bri
CSM01,2,1993,au,10,18,1,004f,w,15,pl,m,a,,2,27,an,,LR,,,86,23,,Dennis Bri
CSM01,2,1993,au,10,18,1,004f,w,17,x,,,,,,,,,,,,,,Dennis Bri
CSM01,2,1993,au,10,19,2,000b,e,9,pl,m,sa,,3,,a,,LR,,,,22.5,,B McMillan
CSM01,2,1993,au,10,19,2,000b,e,10,pl,m,a,,3,31,an,,LR,,,,23,,B McMillan
CSM01,2,1993,au,10,19,2,000b,e,13,bh,f,,0,6,,dn,,,,,,,,B McMillan
CSM01,2,1993,au,10,19,2,000b,e,14,pl,m,a,,3,,a,,LR,,,,22.5,,B McMillan
CSM01,2,1993,au,10,19,2,000b,e,15,pl,f,sa,0,6,16,an,,LR,,,72,21,,B McMillan
CSM01,2,1993,au,10,19,2,000b,e,16,pl,m,a,,3,21,an,,LR,,,76,22,,B McMillan
CSM01,2,1993,au,10,19,2,000b,e,16,pl,f,a,1,4,31,an,,LR,,,,23,,B McMillan
CSM01,2,1993,au,10,19,2,000b,e,17,pl,f,sa,0,6,,a,,LR,,,,22.5,,B McMillan
CSM01,2,1993,au,10,19,2,000b,e,17,pl,f,sa,0,6,,a,,LR,,,,21.5,,B McMillan
CSM01,2,1993,au,10,19,2,000b,e,18,pl,f,a,1,4,29.5,an,,LR,,,,22.5,tail caught in door,B McMillan
CSM01,2,1993,au,10,19,2,000b,e,19,pl,f,a,0,6,,a,,LR,,,,22,,B McMillan
CSM01,2,1993,au,10,19,2,000b,e,20,pl,m,a,,3,,a,,LR,,,,22,,B McMillan
CSM01,2,1993,au,10,19,2,000b,e,20,pl,m,sa,,3,16.5,an,,LR,,,,21.5,,B McMillan
CSM01,2,1993,au,10,19,2,004f,w,3,pm,f,a,0,6,,a,,LR,,,,18,,B McMillan
CSM01,2,1993,au,10,19,2,004f,w,9,pm,f,a,0,4,18.5,an,,LR,,,,18.5,,B McMillan
CSM01,2,1993,au,10,19,2,004f,w,11,bh,m,,,,11.5,dn,,,,,,,,B McMillan
CSM01,2,1993,au,10,19,2,004f,w,12,pm,m,a,,3,,a,,LR,,,65,19,,B McMillan
CSM01,2,1993,au,10,19,2,004f,w,14,mo,f,a,0,4,49.5,an,,LR,,,,,,B McMillan
CSM01,2,1993,au,10,19,2,004f,w,14,pm,f,a,1,4,23,an,,LR,,,,18,,B McMillan
CSM01,2,1993,au,10,19,2,004f,w,15,x,,,,,,,,,,,,,,B McMillan
CSM01,2,1993,au,10,19,2,004f,w,18,mo,f,,0,4,44,an,,LR,,,,,,B McMillan
CSM01,2,1993,au,10,19,2,001d,e,4,pm,f,a,1,4,20.5,an,,LR,,,58,18,,Dennis Bri
CSM01,2,1993,au,10,19,2,001d,e,5,bh,f,,0,6,13,an,,LR,,,,,,Dennis Bri
CSM01,2,1993,au,10,19,2,001d,e,6,bh,f,,0,6,9,dn,,,,,,,,Dennis Bri
CSM01,2,1993,au,10,19,2,001d,e,6,bh,f,,0,6,11.5,dn,,,,,,,,Dennis Bri
CSM01,2,1993,au,10,19,2,001d,e,14,pm,m,a,,1,,a,,LR,,,60,18,,Dennis Bri
CSM01,2,1993,au,10,19,2,001d,e,15,pm,m,a,,3,17.5,an,,LR,,,57,17.5,,Dennis Bri
CSM01,2,1993,au,10,19,2,001d,e,18,mo,f,,0,4,36.5,an,,LR,,,,,,Dennis Bri
CSM01,2,1993,au,10,19,2,n00b,n,4,bh,m,,,,15.5,an,,LR,,,,,,Dennis Bri
CSM01,2,1993,au,10,19,2,n00b,n,8,pm,f,a,0,4,,a,,LR,,,58,18,,Dennis Bri
CSM01,2,1993,au,10,19,2,n00b,n,8,st,f,,0,6,,a,,LR,,,,,,Dennis Bri
CSM01,2,1993,au,10,19,2,n00b,n,9,bh,m,,,,12.5,dn,,,,,,,,Dennis Bri
CSM01,2,1993,au,10,19,2,n01b,w,2,pm,m,a,,3,18,an,,LR,,,56,19,,Dennis Bri
CSM01,2,1993,au,10,19,2,n01b,w,8,pm,m,a,,3,,a,,LR,,,63,19,,Dennis Bri
CSM01,2,1993,au,10,19,2,n01b,w,12,pm,f,j,0,6,9,an,,LR,,,48,17,,Dennis Bri
CSM01,2,1993,au,10,19,2,n01b,w,12,pm,m,a,,3,,a,,LR,,,66,18,,Dennis Bri
CSM01,2,1993,au,10,19,2,n01b,w,15,pm,f,j,0,6,9,an,,LR,,,49,16,,Dennis Bri
CSM01,2,1993,au,10,19,2,n01b,w,15,pm,f,a,1,4,,a,,LR,,,63,18,,Dennis Bri
CSM01,2,1993,au,10,19,2,n01b,w,16,pl,f,a,0,6,24,an,,LR,,,79,22.5,,Dennis Bri
CSM01,2,1993,au,10,19,2,n01b,w,17,pm,f,a,0,6,,a,,LR,,,55,18,,Dennis Bri
CSM01,2,1993,au,10,19,2,n01b,w,20,pm,m,a,,2,,a,,LR,,,68,18,,Dennis Bri
CSM01,2,1993,au,10,19,2,004b,w,1,mo,f,,0,6,44,an,,RR,,,,,RR - error,DW Kaufman
CSM01,2,1993,au,10,19,2,004b,w,2,pm,f,a,0,4,,a,,LR,,,,18,,DW Kaufman
CSM01,2,1993,au,10,19,2,004b,w,3,bh,m,,,,13.5,dn,,,,,,,,DW Kaufman
CSM01,2,1993,au,10,19,2,004b,w,3,pm,m,a,,3,17.5,an,,LR,,,,,,DW Kaufman
CSM01,2,1993,au,10,19,2,004b,w,4,pm,m,a,,3,,a,,LR,,,,19,,DW Kaufman
CSM01,2,1993,au,10,19,2,004b,w,7,bh,f,,,6,17.5,an,,LR,,,,,,DW Kaufman
CSM01,2,1993,au,10,19,2,004b,w,8,mm,m,,,1,,a,,LR,,,,,,DW Kaufman
CSM01,2,1993,au,10,19,2,004b,w,10,x,,,,,,,,,,,,,,DW Kaufman
CSM01,2,1993,au,10,19,2,004b,w,14,mo,m,,,3,20,an,,LR,,,,,,DW Kaufman
CSM01,2,1993,au,10,19,2,004b,w,15,bh,m,,,,14,dn,,,,,,,,DW Kaufman
CSM01,2,1993,au,10,19,2,004b,w,16,bh,f,,0,6,15.5,an,,LR,,,,,,DW Kaufman
CSM01,2,1993,au,10,19,2,n04d,e,2,pm,m,a,,3,17,an,,LR,,,,,,DW Kaufman
CSM01,2,1993,au,10,19,2,n04d,e,10,pm,m,a,,3,,a,,LR,,,,,,DW Kaufman
CSM01,2,1993,au,10,19,2,n04d,e,10,pm,m,a,,3,,a,,LR,,,,,,DW Kaufman
CSM01,2,1993,au,10,19,2,n04d,e,11,pm,m,j,,3,9.5,an,,LR,,,,,,DW Kaufman
CSM01,2,1993,au,10,19,2,n04d,e,11,pm,f,a,0,6,,a,,LR,,,,,,DW Kaufman
CSM01,2,1993,au,10,19,2,n04d,e,12,pm,f,a,0,4,,a,,LR,,,,,,DW Kaufman
CSM01,2,1993,au,10,19,2,n04d,e,12,st,m,,,3,133,an,,LR,,,,,,DW Kaufman
CSM01,2,1993,au,10,19,2,n04d,e,13,bh,f,,0,6,9.5,an,,LR,,,,,,DW Kaufman
CSM01,2,1993,au,10,19,2,n04d,e,17,mo,m,,,3,20,an,,LR,,,,,,DW Kaufman
CSM01,2,1993,au,10,20,3,001d,e,4,pm,f,a,1,4,,a,,LR,,,57,18,,Dennis Bri
CSM01,2,1993,au,10,20,3,001d,e,4,pm,m,a,,3,18.5,an,,LR,,,55,17,,Dennis Bri
CSM01,2,1993,au,10,20,3,001d,e,5,x,,,,,,,,,,,,,,Dennis Bri
CSM01,2,1993,au,10,20,3,001d,e,7,pm,m,j,,3,13,an,,LR,,,45,18,,Dennis Bri
CSM01,2,1993,au,10,20,3,001d,e,11,bh,f,,0,6,13.5,an,,LR,,,,,,Dennis Bri
CSM01,2,1993,au,10,20,3,001d,e,13,pm,m,a,,1,,a,,LR,,,60,17,,Dennis Bri
CSM01,2,1993,au,10,20,3,001d,e,15,mo,f,,0,6,36.5,an,,LR,,,,,,Dennis Bri
CSM01,2,1993,au,10,20,3,001d,e,15,pm,m,a,,3,,a,,LR,,,57,18,,Dennis Bri
CSM01,2,1993,au,10,20,3,001d,e,18,mo,f,,0,4,,a,,LR,,,,,,Dennis Bri
CSM01,2,1993,au,10,20,3,n00b,n,4,rmeg,f,a,0,4,14,an,,LR,,,,,,Dennis Bri
CSM01,2,1993,au,10,20,3,n00b,n,6,sh,f,,0,6,41.5,an,,LR,,,,,,Dennis Bri
CSM01,2,1993,au,10,20,3,n00b,n,8,st,m,,,3,110,an,,LR,,,,,,Dennis Bri
CSM01,2,1993,au,10,20,3,n00b,n,8,st,f,,0,6,,a,,LR,,,,,,Dennis Bri
CSM01,2,1993,au,10,20,3,n00b,n,9,pm,f,a,0,6,,a,,LR,,,55,18,,Dennis Bri
CSM01,2,1993,au,10,20,3,n00b,n,10,x,,,,,,,,,,,,,,Dennis Bri
CSM01,2,1993,au,10,20,3,n00b,n,11,pm,m,a,,3,,a,,LR,,,59,19,,Dennis Bri
CSM01,2,1993,au,10,20,3,n00b,n,12,mo,f,,0,4,50,an,,LR,,,,,,Dennis Bri
CSM01,2,1993,au,10,20,3,n00b,n,13,mo,f,,0,6,14,an,,LR,,,,,,Dennis Bri
CSM01,2,1993,au,10,20,3,n00b,n,14,sc,f,,0,6,17,an,,LR,,,,,,Dennis Bri
CSM01,2,1993,au,10,20,3,n01b,w,1,pm,f,a,0,6,17.5,an,,LR,,,61,19,,Dennis Bri
